time,patch,S_visitor,S_resident_home,S_resident_away,I_visitor,I_resident_home,I_resident_away,P_visitor,P_resident_home,P_resident_away,incidence_resident,incidence_traveller
106,76,4,163,6,1,72,0,0,0,0,0,0
106,77,6,268,9,0,29,3,0,1,0,0,0
106,78,15,452,29,0,47,2,0,0,0,0,0
106,79,0,55,3,0,6,1,0,0,0,0,0
106,80,4,560,32,1,83,5,0,1,0,2,0
106,81,22,2447,132,2,175,17,0,4,0,3,0
106,82,5,1047,70,2,118,5,0,2,0,0,0
106,83,12,1821,88,1,186,14,0,6,0,0,0
106,84,33,2914,178,2,526,30,0,9,0,2,0
106,85,6,729,44,0,73,7,0,1,0,0,0
106,86,12,1828,100,1,122,15,0,1,1,1,0
106,87,7,736,33,0,42,4,0,4,0,0,0
106,88,2,38,1,0,26,0,0,0,0,0,0
106,89,2,244,8,0,70,4,0,0,0,0,0
106,90,0,2,1,0,0,0,0,0,0,0,0
106,91,14,1176,54,1,205,10,0,2,0,0,0
106,92,1,29,0,0,8,0,0,0,0,0,0
106,93,14,647,31,0,186,8,0,1,1,2,0
106,94,0,25,1,0,9,1,0,0,0,0,0
106,95,1,64,4,0,2,0,0,0,0,0,0
106,96,0,8,1,0,0,0,0,0,0,0,0
106,97,4,174,6,0,16,2,0,0,0,1,0
106,98,0,58,4,1,0,0,0,0,0,0,0
106,99,0,3,0,0,1,0,0,0,0,0,0
106,100,0,9,0,0,0,1,0,0,0,0,0
106,101,0,40,2,0,12,0,0,0,0,0,0
106,102,0,1,0,0,0,0,0,0,0,0,0
106,103,0,28,1,0,5,1,0,0,0,0,0
106,104,0,60,1,0,15,0,0,0,0,0,0
106,105,0,27,1,0,10,0,0,0,0,0,0
106,106,1,41,1,0,1,0,0,0,0,0,0
106,107,1,122,10,0,9,0,0,2,0,0,0
106,108,0,15,1,0,0,0,0,0,0,0,0
106,109,36,2874,133,11,88,4,0,0,0,1,0
106,110,2,82,4,0,6,0,0,0,0,1,0
106,111,0,33,0,0,6,0,0,0,0,0,0
106,112,1,29,0,0,13,0,0,0,0,0,0
106,113,0,10,0,0,12,0,0,0,0,0,0
106,114,1,6,0,0,0,0,0,0,0,0,0
106,115,0,5,0,0,0,0,0,0,0,0,0
106,116,0,36,1,0,17,1,0,0,0,0,0
106,117,1,64,6,1,61,4,0,1,0,0,0
106,118,0,37,0,0,3,0,0,0,0,0,0
106,119,0,58,2,0,1,0,0,0,0,0,0
106,120,3,193,10,0,14,0,0,0,0,0,0
106,121,2,88,2,0,26,4,0,0,0,0,0
106,122,0,31,1,0,7,0,0,1,0,0,0
106,123,0,9,0,0,0,0,0,0,0,0,0
106,124,0,15,2,0,2,0,0,0,0,0,0
106,125,1,204,8,1,7,0,0,0,0,0,0
106,126,0,8,0,0,8,0,0,0,0,1,0
106,127,0,24,2,0,18,1,0,0,0,0,0
106,128,5,209,11,0,1,0,0,0,0,0,0
106,129,0,13,1,0,3,0,0,0,0,0,0
106,130,2,67,3,0,4,1,0,0,0,0,0
106,131,2,56,3,0,1,0,0,0,0,0,0
106,132,4,93,7,0,5,1,0,0,0,0,0
106,133,0,40,3,0,7,0,0,0,0,0,0
106,134,2,395,16,2,15,1,0,0,0,0,0
106,135,1,169,11,1,4,0,0,0,0,0,0
106,136,2,214,8,0,2,0,0,0,0,0,0
106,137,6,413,12,1,4,2,0,0,0,0,0
106,138,0,8,0,0,1,0,0,0,0,0,0
106,139,0,7,1,0,0,1,0,0,0,0,0
106,140,5,301,12,0,21,2,0,0,0,0,0
106,141,1,15,1,0,5,0,0,0,0,0,0
106,142,12,137,4,2,16,0,0,1,1,1,0
106,143,6,204,14,0,14,0,0,1,0,0,0
106,144,0,78,4,0,4,0,0,0,0,0,0
106,145,11,116,5,3,6,2,0,0,0,0,0
106,146,5,20,1,0,2,0,0,0,0,0,0
106,147,0,31,3,0,7,0,0,0,0,0,0
106,148,1,3,0,0,3,0,0,0,0,0,0
106,149,0,6,1,0,7,1,0,0,0,0,0
106,150,2,158,6,0,1,0,0,0,0,0,0
106,151,0,2,1,0,2,0,0,0,0,0,0
106,152,0,2,0,0,0,0,0,0,0,0,0
106,153,0,27,3,0,1,0,0,0,0,0,0
106,154,13,78,5,0,14,3,0,0,0,0,0
106,155,8,63,3,1,19,0,0,1,0,0,0
106,156,2,12,0,0,3,0,0,0,0,0,0
106,157,4,101,9,0,3,0,0,2,0,0,0
106,158,0,50,2,0,2,0,0,0,0,0,0
106,159,0,14,1,0,1,0,0,0,0,0,0
106,160,1,94,4,0,0,0,0,0,0,0,0
106,161,0,5,0,0,1,0,0,0,0,0,0
106,162,3,84,5,1,4,1,0,0,0,0,0
106,163,0,2,0,0,0,0,0,0,0,0,0
106,164,4,32,3,0,7,1,0,0,0,0,0
106,165,23,280,13,4,25,0,0,0,0,0,0
106,166,5,37,1,0,0,0,1,0,0,0,0
106,167,0,4,0,0,0,0,0,0,0,0,0
106,168,0,14,0,1,1,0,0,0,0,0,0
106,169,0,6,0,0,0,0,0,0,0,0,0
106,170,0,5,0,0,0,0,0,0,0,0,0
106,171,10,94,6,2,10,0,0,0,0,0,0
106,172,0,11,0,0,0,0,0,0,0,0,0
106,173,0,4,0,0,0,0,0,0,0,0,0
106,174,14,162,9,1,32,2,0,0,0,0,0
106,175,6,29,4,1,3,0,0,0,0,0,0
106,176,10,94,6,0,0,0,0,0,0,0,0
106,177,7,132,8,1,10,3,0,0,0,0,0
106,178,81,1025,80,15,58,5,1,0,0,0,0
106,179,93,848,60,19,338,34,0,2,0,2,0
106,180,2,6,0,0,10,1,0,1,0,0,0
106,181,3,18,1,1,1,0,0,0,0,0,0
106,182,3,29,1,1,6,0,0,0,0,0,0
106,183,2,33,3,0,5,0,0,0,0,0,0
106,184,2,44,2,0,1,0,0,0,0,0,0
106,185,1,11,1,0,0,0,0,0,0,0,0
106,186,7,50,1,0,9,0,0,0,0,0,0
106,187,46,531,45,5,20,1,0,0,0,0,0
106,188,38,328,26,4,120,9,0,0,0,0,0
106,189,1,7,1,0,0,1,0,0,0,0,0
106,190,0,16,2,0,1,0,0,0,0,0,0
106,191,2,33,1,0,4,0,0,0,0,0,0
106,192,14,218,17,4,6,1,0,0,0,0,0
106,193,9,85,9,1,6,1,0,0,0,0,0
106,194,0,9,0,0,0,0,0,0,0,0,0
106,195,0,9,1,0,0,0,0,0,0,0,0
106,196,0,2,1,0,0,0,0,0,0,0,0
106,197,1,7,0,0,2,0,0,0,0,0,0
106,198,1,9,2,0,1,0,0,0,0,1,0
106,199,0,2,0,0,0,0,0,0,0,0,0
106,200,0,7,2,2,3,0,0,0,0,0,0
106,201,8,75,6,0,10,0,0,0,0,0,0
106,202,0,2,0,0,0,0,0,0,0,0,0
106,203,0,7,0,0,1,0,0,0,0,0,0
106,204,2,61,2,0,6,0,0,0,0,0,0
106,205,0,27,1,0,1,0,0,0,0,0,0
106,206,0,7,0,0,0,0,0,0,0,0,0
106,207,1,18,0,0,0,0,0,0,0,0,0
106,208,3,32,1,1,12,0,0,0,0,0,0
106,209,8,80,5,1,21,1,0,0,0,0,0
106,210,0,69,6,0,4,0,0,0,0,0,0
106,211,0,7,0,0,0,0,0,0,0,0,0
106,212,3,146,11,0,24,2,0,1,0,0,0
106,213,2,32,5,0,2,0,0,0,0,0,0
106,214,18,230,19,0,2,0,0,0,0,0,0
106,215,8,76,4,0,1,0,0,0,0,0,0
106,216,23,213,20,0,0,1,0,0,0,0,0
106,217,0,1,0,0,1,0,0,0,0,0,0
106,218,3,61,6,2,14,0,0,0,0,0,0
106,219,3,86,9,0,5,0,0,0,0,0,0
106,220,0,3,0,0,0,0,0,0,0,0,0
106,221,1,45,3,0,5,0,0,1,0,0,0
106,222,10,228,13,1,37,2,0,1,0,0,0
106,223,1,34,4,0,7,1,0,0,0,0,0
106,224,0,8,0,0,0,0,0,0,0,0,0
106,225,0,12,1,0,3,0,0,0,0,0,0
106,226,0,32,3,0,4,1,0,0,0,0,0
106,227,5,113,9,0,21,2,0,0,0,0,0
106,228,11,257,18,0,47,3,0,1,0,1,0
106,229,1,1,0,0,0,0,0,0,0,0,0
106,230,7,8,2,1,1,0,0,0,0,0,0
106,231,5,2,1,0,0,0,0,0,0,0,0
106,232,0,23,0,0,3,0,0,0,0,0,0
106,233,109,276,25,10,4,1,0,0,0,0,0
106,234,76,136,11,4,16,2,0,0,0,0,0
106,235,11,20,2,1,7,0,0,0,0,0,0
106,236,2,104,7,0,38,2,0,0,0,0,0
106,237,0,21,2,0,6,0,0,0,0,0,0
106,238,0,7,1,0,3,0,0,0,0,0,0
106,239,1,7,1,0,4,0,0,0,0,0,0
106,240,7,34,2,0,6,0,0,0,0,0,0
106,241,8573,0,0,1233,0,0,19,0,0,0,17
107,0,0,2,0,0,1,0,0,0,0,0,0
107,1,0,35,1,0,4,0,0,0,0,0,0
107,2,1,43,1,0,20,1,0,0,0,0,0
107,3,0,25,3,0,19,1,0,0,0,0,0
107,4,0,182,11,1,48,1,0,1,0,0,0
107,5,0,34,0,0,8,0,0,1,0,0,0
107,6,5,539,35,0,34,1,0,0,0,0,0
107,7,21,2246,167,1,237,15,0,1,0,2,0
107,8,29,2282,133,2,328,24,0,3,0,2,0
107,9,0,25,0,0,2,0,0,0,0,0,0
107,10,0,52,1,0,11,0,0,0,0,0,0
107,11,0,214,13,2,38,1,0,0,0,1,0
107,12,4,267,15,0,33,2,0,0,0,0,0
107,13,6,421,19,0,34,3,0,1,0,0,0
107,14,3,692,41,0,18,5,0,0,0,1,0
107,15,20,2341,135,0,211,19,0,2,0,2,0
107,16,72,8504,489,15,658,58,0,9,0,5,0
107,17,92,9874,528,14,942,61,0,13,2,2,0
107,18,81,7754,461,8,982,71,0,10,3,4,0
107,19,9,418,22,2,122,7,0,2,0,0,0
107,20,13,835,43,1,125,9,0,0,0,0,0
107,21,29,1546,86,3,353,15,0,1,0,1,0
107,22,0,59,3,0,5,2,0,0,0,0,0
107,23,0,90,3,0,25,2,0,0,0,2,0
107,24,0,5,0,0,3,0,0,0,0,0,0
107,25,4,401,12,0,56,4,0,0,0,0,0
107,26,1,108,5,0,18,0,0,0,0,0,0
107,27,3,425,20,0,51,4,0,1,0,0,0
107,28,3,146,7,0,34,3,0,0,0,0,0
107,29,17,1744,92,4,261,28,0,2,0,1,0
107,30,78,8711,487,11,1136,75,0,14,0,5,0
107,31,144,14756,868,10,904,87,0,9,1,3,0
107,32,118,13597,788,16,1556,119,0,15,1,12,0
107,33,106,11580,663,21,1352,96,0,15,2,6,0
107,34,89,5351,319,15,515,37,0,6,1,0,0
107,35,57,3446,191,8,461,25,0,2,0,1,0
107,36,5,444,25,1,54,3,0,0,0,0,0
107,37,1,110,5,0,17,1,0,0,0,0,0
107,38,0,2,0,0,0,0,0,0,0,0,0
107,39,7,537,20,0,189,10,0,1,0,1,0
107,40,4,242,10,2,77,1,0,1,0,0,0
107,41,1,25,0,1,5,0,0,0,0,0,0
107,42,0,21,2,0,1,0,0,0,0,0,0
107,43,2,196,7,0,11,0,0,0,0,0,0
107,44,12,1085,48,1,272,23,0,4,0,0,0
107,45,5,429,31,0,69,7,0,0,0,0,0
107,46,52,6140,354,10,837,59,0,20,1,5,0
107,47,100,10812,596,13,1009,63,0,12,1,4,0
107,48,119,13332,740,17,1430,100,0,20,2,8,0
107,49,46,4929,287,7,248,20,1,2,0,2,0
107,50,38,2215,107,4,105,9,0,1,0,0,0
107,51,66,4456,230,8,428,25,0,4,2,3,0
107,52,4,612,23,0,26,2,0,0,0,0,0
107,53,1,15,1,0,1,0,0,0,0,0,0
107,54,2,117,5,1,4,0,0,0,0,0,0
107,55,0,5,0,0,0,0,0,0,0,0,0
107,56,0,16,2,0,8,0,0,0,0,0,0
107,57,2,150,8,0,40,2,0,1,0,0,0
107,58,7,695,24,0,229,13,0,1,0,3,0
107,59,4,353,14,1,73,1,0,1,0,0,0
107,60,0,61,1,0,9,1,0,0,0,0,0
107,61,3,293,14,0,28,1,0,2,0,0,0
107,62,26,3219,170,3,377,25,0,3,1,1,0
107,63,48,4636,277,6,340,26,0,1,1,2,0
107,64,47,3948,254,2,383,30,0,8,1,1,0
107,65,41,4041,197,4,838,55,0,5,0,5,0
107,66,36,4544,268,5,268,26,0,4,0,0,0
107,67,6,771,59,0,48,2,0,0,0,0,0
107,68,1,75,2,0,7,0,0,0,0,0,0
107,69,19,1136,48,4,79,7,0,2,0,0,0
107,70,5,481,31,1,7,0,0,0,0,0,0
107,71,4,564,20,0,7,2,0,0,0,1,0
107,72,44,2469,144,7,126,18,0,3,0,1,0
107,73,4,230,15,1,7,0,0,0,0,0,0
107,74,15,1452,55,1,622,28,0,5,0,2,0
107,75,1,70,5,0,22,2,0,0,0,1,0
107,76,4,163,5,1,73,0,0,0,0,1,0
107,77,6,268,9,0,30,2,0,1,0,0,0
107,78,13,451,29,0,47,3,0,0,0,0,0
107,79,0,55,3,0,6,1,0,0,0,0,0
107,80,4,561,31,0,83,5,0,1,0,0,0
107,81,22,2449,129,2,177,16,0,4,0,0,0
107,82,4,1049,69,2,117,6,0,1,0,0,0
107,83,15,1818,92,1,184,15,0,6,0,0,0
107,84,35,2913,178,2,528,29,0,9,0,3,0
107,85,6,726,45,0,75,7,0,1,0,2,0
107,86,13,1832,96,1,122,15,0,1,1,0,0
107,87,7,734,35,0,42,4,0,4,0,0,0
107,88,2,38,1,0,26,0,0,0,0,0,0
107,89,3,243,9,0,70,4,0,0,0,0,0
107,90,0,2,1,0,0,0,0,0,0,0,0
107,91,15,1179,52,0,204,10,0,2,0,1,0
107,92,1,28,1,0,8,0,0,0,0,0,0
107,93,18,644,34,0,186,8,0,1,1,0,0
107,94,0,25,1,0,8,2,0,0,0,0,0
107,95,1,64,4,0,2,0,0,0,0,0,0
107,96,0,8,1,0,0,0,0,0,0,0,0
107,97,4,174,6,0,16,2,0,0,0,0,0
107,98,0,58,4,1,0,0,0,0,0,0,0
107,99,0,3,0,0,1,0,0,0,0,0,0
107,100,0,9,0,0,1,0,0,0,0,0,0
107,101,0,40,2,0,12,0,0,0,0,0,0
107,102,0,1,0,0,0,0,0,0,0,0,0
107,103,0,28,1,0,5,1,0,0,0,0,0
107,104,0,59,1,0,16,0,0,0,0,1,0
107,105,0,28,0,0,9,1,0,0,0,0,0
107,106,1,41,1,0,1,0,0,0,0,0,0
107,107,0,123,9,0,9,0,0,2,0,0,0
107,108,0,15,1,0,0,0,0,0,0,0,0
107,109,37,2877,130,12,88,4,0,0,0,0,0
107,110,1,82,4,0,6,0,0,0,0,0,0
107,111,0,33,0,0,6,0,0,0,0,0,0
107,112,1,29,0,0,13,0,0,0,0,0,0
107,113,0,10,0,0,12,0,0,0,0,0,0
107,114,1,6,0,0,0,0,0,0,0,0,0
107,115,0,5,0,0,0,0,0,0,0,0,0
107,116,0,34,2,0,18,1,0,0,0,1,0
107,117,1,64,6,1,61,4,0,1,0,0,0
107,118,0,37,0,0,3,0,0,0,0,0,0
107,119,0,59,1,0,1,0,0,0,0,0,0
107,120,3,194,9,0,14,0,0,0,0,0,0
107,121,2,87,3,0,26,4,0,0,0,0,0
107,122,1,32,0,0,7,0,0,1,0,0,0
107,123,0,9,0,0,0,0,0,0,0,0,0
107,124,0,15,2,0,2,0,0,0,0,0,0
107,125,1,202,10,1,7,0,0,0,0,0,0
107,126,0,8,0,0,8,0,0,0,0,0,0
107,127,0,24,2,0,18,1,0,0,0,0,0
107,128,5,209,11,0,1,0,0,0,0,0,0
107,129,0,13,1,0,3,0,0,0,0,0,0
107,130,2,67,3,0,4,1,0,0,0,0,0
107,131,2,55,4,0,1,0,0,0,0,0,0
107,132,3,93,7,0,5,1,0,0,0,0,0
107,133,0,40,3,0,7,0,0,0,0,0,0
107,134,2,392,19,2,15,1,0,0,0,0,0
107,135,1,169,11,0,4,0,0,0,0,0,0
107,136,2,213,9,0,2,0,0,0,0,0,0
107,137,7,412,13,1,4,2,0,0,0,0,0
107,138,0,8,0,0,1,0,0,0,0,0,0
107,139,0,7,1,0,0,1,0,0,0,0,0
107,140,5,300,12,0,21,3,0,0,0,0,0
107,141,0,15,1,0,5,0,0,0,0,0,0
107,142,10,135,6,2,16,0,0,1,1,0,0
107,143,5,206,12,0,14,0,0,1,0,0,0
107,144,0,78,4,0,4,0,0,0,0,0,0
107,145,13,117,4,3,6,2,0,0,0,0,0
107,146,5,20,1,0,2,0,0,0,0,0,0
107,147,0,31,3,0,7,0,0,0,0,0,0
107,148,1,3,0,1,3,0,0,0,0,0,0
107,149,0,6,1,0,7,1,0,0,0,0,0
107,150,3,158,6,0,1,0,0,0,0,0,0
107,151,0,2,1,0,2,0,0,0,0,0,0
107,152,0,2,0,0,0,0,0,0,0,0,0
107,153,0,27,3,0,1,0,0,0,0,0,0
107,154,11,78,5,0,14,3,0,0,0,0,0
107,155,7,62,4,1,19,0,0,1,0,0,0
107,156,2,12,0,0,3,0,0,0,0,0,0
107,157,2,102,8,0,3,0,0,2,0,0,0
107,158,0,50,2,0,2,0,0,0,0,0,0
107,159,0,14,1,0,1,0,0,0,0,0,0
107,160,1,94,4,0,0,0,0,0,0,0,0
107,161,0,5,0,0,1,0,0,0,0,0,0
107,162,3,84,5,0,4,1,0,0,0,0,0
107,163,0,2,0,0,0,0,0,0,0,0,0
107,164,4,33,2,0,7,1,0,0,0,0,0
107,165,29,281,12,4,25,0,1,0,0,0,0
107,166,5,37,1,0,0,0,1,0,0,0,0
107,167,0,4,0,0,0,0,0,0,0,0,0
107,168,0,14,0,1,1,0,0,0,0,0,0
107,169,0,6,0,0,0,0,0,0,0,0,0
107,170,0,5,0,0,0,0,0,0,0,0,0
107,171,10,93,7,2,10,0,0,0,0,0,0
107,172,0,10,1,0,0,0,0,0,0,0,0
107,173,0,4,0,0,0,0,0,0,0,0,0
107,174,14,161,11,1,31,2,0,0,0,0,0
107,175,6,29,4,1,3,0,0,0,0,0,0
107,176,11,95,5,0,0,0,0,0,0,0,0
107,177,8,132,8,1,10,3,0,0,0,0,0
107,178,78,1031,74,13,57,6,1,0,0,1,0
107,179,99,844,64,18,342,30,0,2,0,2,0
107,180,2,6,0,0,10,1,0,1,0,0,0
107,181,3,18,1,1,1,0,0,0,0,0,0
107,182,2,29,1,1,6,0,0,0,0,0,0
107,183,2,33,3,0,5,0,0,0,0,0,0
107,184,2,44,2,0,1,0,0,0,0,0,0
107,185,1,11,1,0,0,0,0,0,0,0,0
107,186,8,48,3,0,9,0,0,0,0,0,0
107,187,45,532,44,6,20,1,0,0,0,0,0
107,188,36,326,27,3,119,10,0,1,0,1,0
107,189,1,7,1,0,0,1,0,0,0,0,0
107,190,0,16,2,0,1,0,0,0,0,0,0
107,191,2,33,1,0,4,0,0,0,0,0,0
107,192,14,220,15,4,6,1,0,0,0,0,0
107,193,10,86,8,1,6,1,0,0,0,0,0
107,194,0,9,0,0,0,0,0,0,0,0,0
107,195,0,8,2,0,0,0,0,0,0,0,0
107,196,0,2,1,0,0,0,0,0,0,0,0
107,197,1,7,0,0,2,0,0,0,0,0,0
107,198,1,9,2,0,1,0,0,0,0,0,0
107,199,0,2,0,0,0,0,0,0,0,0,0
107,200,0,7,2,1,3,0,0,0,0,0,0
107,201,7,74,7,0,10,0,0,0,0,0,0
107,202,0,2,0,0,0,0,0,0,0,0,0
107,203,0,7,0,0,1,0,0,0,0,0,0
107,204,3,61,2,0,5,1,0,0,0,0,0
107,205,0,27,1,0,1,0,0,0,0,0,0
107,206,0,7,0,0,0,0,0,0,0,0,0
107,207,1,18,0,0,0,0,0,0,0,0,0
107,208,3,30,2,1,13,0,0,0,0,1,0
107,209,9,80,5,1,21,1,0,0,0,0,0
107,210,0,70,5,0,4,0,0,0,0,0,0
107,211,0,7,0,0,0,0,0,0,0,0,0
107,212,3,147,11,0,24,1,0,1,0,0,0
107,213,3,33,4,0,2,0,0,0,0,0,0
107,214,18,232,17,0,2,0,0,0,0,0,0
107,215,6,76,4,0,1,0,0,0,0,0,0
107,216,24,215,18,0,1,0,0,0,0,0,0
107,217,0,1,0,0,1,0,0,0,0,0,0
107,218,4,62,5,1,12,2,0,0,0,0,0
107,219,3,86,9,0,5,0,0,0,0,0,0
107,220,0,3,0,0,0,0,0,0,0,0,0
107,221,1,45,3,0,5,0,0,1,0,0,0
107,222,9,227,15,1,36,2,0,1,0,0,0
107,223,1,34,4,0,7,1,0,0,0,0,0
107,224,0,8,0,0,0,0,0,0,0,0,0
107,225,0,12,1,0,3,0,0,0,0,0,0
107,226,1,30,4,0,6,0,0,0,0,1,0
107,227,6,113,9,0,21,2,0,0,0,0,0
107,228,12,258,16,0,48,3,0,1,0,1,0
107,229,1,1,0,0,0,0,0,0,0,0,0
107,230,7,8,2,1,1,0,0,0,0,0,0
107,231,4,2,1,0,0,0,0,0,0,0,0
107,232,1,23,0,0,3,0,0,0,0,0,0
107,233,110,277,24,11,4,1,0,0,0,0,0
107,234,77,137,10,3,16,2,0,0,0,0,0
107,235,10,21,2,1,6,0,0,0,0,0,0
107,236,2,105,6,0,38,2,0,0,0,0,0
107,237,0,21,2,0,6,0,0,0,0,0,0
107,238,0,7,1,0,3,0,0,0,0,0,0
107,239,1,7,1,0,4,0,0,0,0,0,0
107,240,10,34,2,0,6,0,0,0,0,0,0
107,241,8615,0,0,1228,0,0,18,0,0,0,19
108,0,0,2,0,0,1,0,0,0,0,0,0
108,1,0,36,0,0,4,0,0,0,0,0,0
108,2,1,43,1,0,20,1,0,0,0,0,0
108,3,1,24,4,0,19,1,0,0,0,0,0
108,4,0,184,9,1,48,1,0,1,0,0,0
108,5,0,34,0,0,8,0,0,1,0,0,0
108,6,4,537,37,0,34,1,0,0,0,0,0
108,7,18,2251,164,2,235,15,0,1,0,1,0
108,8,29,2281,133,0,328,25,0,3,0,1,0
108,9,0,25,0,0,2,0,0,0,0,0,0
108,10,0,52,1,0,11,0,0,0,0,0,0
108,11,1,216,11,1,38,1,0,0,0,0,0
108,12,4,267,15,0,33,2,0,0,0,0,0
108,13,6,421,18,0,35,3,0,1,0,1,0
108,14,3,691,42,0,18,5,0,0,0,0,0
108,15,21,2346,131,0,209,20,0,2,0,2,0
108,16,70,8506,491,15,654,60,0,6,1,3,0
108,17,92,9883,515,12,946,60,0,14,2,5,0
108,18,82,7768,446,6,981,73,0,10,3,7,0
108,19,10,420,19,2,121,9,0,2,0,1,0
108,20,10,834,45,1,125,8,0,0,0,0,0
108,21,32,1543,88,3,357,12,0,1,0,3,0
108,22,0,58,4,0,5,2,0,0,0,0,0
108,23,0,90,3,0,24,3,0,0,0,0,0
108,24,0,5,0,0,3,0,0,0,0,0,0
108,25,6,402,13,0,55,3,0,0,0,0,0
108,26,2,107,6,0,18,0,0,0,0,0,0
108,27,3,426,19,0,51,4,0,1,0,0,0
108,28,2,148,5,0,35,2,0,0,0,0,0
108,29,17,1746,91,5,262,26,0,2,0,1,0
108,30,75,8706,491,9,1141,73,0,12,0,5,0
108,31,143,14741,885,7,902,86,0,9,2,5,0
108,32,114,13606,781,15,1560,113,0,16,0,7,0
108,33,118,11590,660,21,1346,94,0,15,3,5,0
108,34,86,5349,323,14,513,37,0,6,1,2,0
108,35,60,3449,186,7,463,26,0,1,0,5,0
108,36,5,447,23,1,53,3,0,0,0,0,0
108,37,0,110,5,0,17,1,0,0,0,0,0
108,38,0,2,0,0,0,0,0,0,0,0,0
108,39,8,539,19,0,189,9,0,1,0,1,0
108,40,5,241,11,2,77,1,0,1,0,1,0
108,41,1,25,0,1,5,0,0,0,0,0,0
108,42,0,21,2,0,1,0,0,0,0,0,0
108,43,2,196,7,0,11,0,0,0,0,0,0
108,44,12,1087,45,1,274,22,0,4,0,3,0
108,45,5,431,29,0,70,6,0,0,0,1,0
108,46,47,6128,366,11,838,58,0,20,1,3,0
108,47,108,10804,602,15,1011,64,0,11,1,6,1
108,48,120,13325,746,18,1431,99,0,22,1,8,0
108,49,47,4929,286,6,248,21,1,2,0,2,0
108,50,40,2216,106,5,105,9,0,1,0,1,0
108,51,65,4458,229,8,427,25,0,4,2,1,0
108,52,4,612,22,0,26,3,0,0,0,0,0
108,53,1,15,1,0,1,0,0,0,0,0,0
108,54,2,116,6,1,4,0,0,0,0,0,0
108,55,0,5,0,0,0,0,0,0,0,0,0
108,56,0,16,2,0,8,0,0,0,0,0,0
108,57,2,149,8,0,40,3,0,1,0,1,0
108,58,7,696,25,0,228,12,0,1,0,0,0
108,59,3,354,13,0,73,1,0,1,0,0,0
108,60,0,60,2,0,9,1,0,0,0,0,0
108,61,3,291,16,0,28,1,0,2,0,0,0
108,62,30,3215,172,4,380,24,0,3,1,4,0
108,63,47,4642,273,6,337,27,0,1,1,2,0
108,64,43,3954,250,3,381,29,0,9,1,2,0
108,65,37,4048,190,3,841,52,0,5,0,4,0
108,66,34,4541,271,6,266,27,0,5,0,1,0
108,67,6,772,59,0,47,2,0,0,0,0,0
108,68,1,75,2,0,7,0,0,0,0,0,0
108,69,21,1136,48,4,80,6,0,2,0,0,0
108,70,8,481,31,1,7,0,0,0,0,0,0
108,71,8,565,20,1,6,2,0,0,0,0,0
108,72,42,2480,134,4,126,17,0,3,0,0,0
108,73,4,230,15,1,6,1,0,0,0,0,0
108,74,17,1449,53,1,628,25,0,7,0,6,0
108,75,2,72,3,0,23,1,0,0,0,0,0
108,76,4,162,6,1,73,0,0,0,0,0,0
108,77,5,268,10,0,29,2,0,1,0,0,0
108,78,13,454,27,0,46,3,0,0,0,0,0
108,79,0,56,2,0,6,1,0,0,0,0,0
108,80,5,556,33,0,86,5,0,1,0,3,0
108,81,22,2450,129,3,179,14,0,3,0,1,0
108,82,5,1057,60,2,117,7,0,1,0,1,0
108,83,13,1823,86,2,183,17,0,6,0,0,0
108,84,39,2906,182,2,533,27,0,9,0,5,0
108,85,6,724,46,0,75,8,0,1,0,1,0
108,86,13,1831,96,1,123,15,0,1,1,1,0
108,87,6,734,35,0,41,5,0,4,0,0,0
108,88,2,38,1,0,26,0,0,0,0,0,0
108,89,1,242,10,1,70,4,0,0,0,0,0
108,90,0,2,1,0,0,0,0,0,0,0,0
108,91,15,1179,53,0,204,9,0,2,0,1,0
108,92,1,28,1,0,8,0,0,0,0,0,0
108,93,17,643,35,0,186,8,0,1,1,1,0
108,94,0,25,1,0,8,2,0,0,0,0,0
108,95,1,66,2,0,2,0,0,0,0,0,0
108,96,0,8,1,0,0,0,0,0,0,0,0
108,97,4,172,8,0,16,2,0,0,0,0,0
108,98,0,57,5,1,0,0,0,0,0,0,0
108,99,0,3,0,0,1,0,0,0,0,0,0
108,100,0,8,1,0,1,0,0,0,0,0,0
108,101,0,40,2,0,12,0,0,0,0,0,0
108,102,0,1,0,0,0,0,0,0,0,0,0
108,103,0,28,1,0,5,1,0,0,0,0,0
108,104,0,59,1,0,16,0,0,0,0,0,0
108,105,0,28,0,0,9,1,0,0,0,0,0
108,106,1,41,1,0,1,0,0,0,0,0,0
108,107,0,123,9,0,9,0,0,2,0,0,0
108,108,0,15,1,0,0,0,0,0,0,0,0
108,109,41,2882,125,11,87,5,0,0,0,0,0
108,110,1,80,6,0,6,0,0,0,0,0,0
108,111,0,33,0,0,6,0,0,0,0,0,0
108,112,1,29,0,0,13,0,0,0,0,0,0
108,113,0,10,0,0,12,0,0,0,0,0,0
108,114,1,6,0,0,0,0,0,0,0,0,0
108,115,0,5,0,0,0,0,0,0,0,0,0
108,116,0,34,2,0,18,1,0,0,0,0,0
108,117,1,65,5,1,61,4,0,1,0,1,0
108,118,0,37,0,0,3,0,0,0,0,0,0
108,119,1,59,1,0,1,0,0,0,0,0,0
108,120,3,194,9,0,14,0,0,0,0,0,0
108,121,2,86,3,0,28,3,0,0,0,1,0
108,122,1,32,0,0,7,0,0,1,0,0,0
